-0.102,-0.023,0.997,
-0.109,-0.021,0.996,
-0.108,-0.028,0.985,
-0.101,-0.035,0.974,
-0.103,-0.042,0.963,
-0.095,-0.040,0.970,
-0.099,-0.044,0.994,
-0.105,-0.035,0.979,
-0.109,-0.037,0.973,
-0.110,-0.041,0.973,
-0.106,-0.039,0.983,
-0.096,-0.064,1.019,
-0.089,-0.066,0.992,
-0.089,-0.051,0.977,
-0.123,-0.048,0.999,
-0.111,-0.038,0.975,
-0.107,-0.030,0.983,
-0.105,-0.027,0.971,
-0.109,-0.031,0.959,
-0.100,-0.044,0.953,
-0.079,-0.058,0.943,
-0.063,-0.051,0.974,
-0.027,-0.036,1.018,
0.015,-0.037,1.044,
0.067,-0.041,1.110,
0.112,-0.052,1.241,
0.113,-0.031,1.248,
0.060,-0.034,1.345,
-0.055,0.046,1.475,
-0.218,0.096,1.577,
-0.321,0.054,1.492,
-0.293,0.027,1.310,
-0.282,-0.003,1.217,
-0.304,-0.008,1.206,
-0.363,-0.033,1.190,
-0.378,-0.023,1.106,
-0.316,-0.068,0.962,
-0.299,-0.122,0.889,
-0.255,-0.147,0.836,
-0.283,-0.124,0.877,
-0.330,-0.118,0.930,
-0.272,-0.103,0.887,
-0.243,-0.136,0.838,
-0.195,-0.145,0.815,
-0.150,-0.164,0.743,
-0.167,-0.151,0.744,
-0.179,-0.130,0.738,
-0.187,-0.163,0.626,
-0.190,-0.167,0.569,
-0.195,-0.159,0.527,
-0.192,-0.158,0.549,
-0.138,-0.187,0.525,
-0.087,-0.220,0.486,
-0.052,-0.220,0.550,
0.008,-0.214,0.561,
0.030,-0.217,0.605,
0.028,-0.196,0.644,
0.021,-0.195,0.647,
0.055,-0.164,0.659,
0.047,-0.150,0.691,
0.072,-0.151,0.643,
0.127,-0.177,0.594,
0.162,-0.140,0.534,
0.119,-0.101,0.645,
0.072,-0.016,0.734,
0.106,-0.022,0.827,
0.152,-0.021,0.877,
0.173,0.020,1.010,
0.141,0.073,1.157,
0.128,0.127,1.269,
0.124,0.117,1.411,
0.105,0.145,1.485,
0.067,0.121,1.491,
0.085,0.122,1.491,
0.063,0.115,1.462,
0.016,0.129,1.451,
-0.006,0.122,1.407,
0.006,0.099,1.250,
0.011,0.095,1.157,
-0.027,0.104,1.133,
-0.012,0.095,1.068,
0.012,0.103,1.031,
0.027,0.118,1.011,
0.003,0.108,1.071,
0.021,0.146,1.150,
0.007,0.172,1.236,
-0.016,0.178,1.275,
-0.025,0.212,1.321,
-0.051,0.207,1.346,
-0.076,0.198,1.380,
-0.114,0.178,1.363,
-0.131,0.142,1.271,
-0.168,0.131,1.248,
-0.222,0.099,1.200,
-0.258,0.059,1.146,
-0.306,0.020,1.104,
-0.307,-0.009,1.074,
-0.341,-0.027,1.064,
-0.318,-0.026,1.010,
-0.323,-0.028,0.963,
-0.296,-0.022,0.896,
-0.287,-0.064,0.846,
-0.269,-0.062,0.751,
-0.274,-0.037,0.743,
-0.256,-0.081,0.665,
-0.191,-0.107,0.625,
-0.163,-0.104,0.608,
-0.171,-0.096,0.611,
-0.173,-0.087,0.609,
-0.156,-0.098,0.563,
-0.158,-0.090,0.584,
-0.154,-0.084,0.672,
-0.080,-0.065,0.713,
-0.005,-0.095,0.671,
0.040,-0.094,0.629,
0.070,-0.098,0.592,
0.077,-0.112,0.570,
0.059,-0.053,0.684,
0.017,-0.010,0.763,
0.006,-0.002,0.784,
0.108,-0.015,0.738,
0.199,-0.038,0.689,
0.182,-0.006,0.838,
0.164,0.063,0.962,
0.187,0.090,0.999,
0.208,0.092,1.006,
0.198,0.082,1.048,
0.165,0.117,1.093,
0.128,0.164,1.127,
0.108,0.192,1.134,
0.111,0.224,1.212,
0.109,0.226,1.383,
0.159,0.160,1.334,
0.182,0.138,1.271,
0.156,0.139,1.253,
0.137,0.116,1.225,
0.132,0.140,1.172,
0.114,0.146,1.084,
0.026,0.145,1.035,
-0.021,0.135,1.026,
-0.024,0.162,1.047,
-0.026,0.176,1.101,
-0.013,0.176,1.091,
-0.017,0.173,1.061,
-0.032,0.182,1.097,
-0.032,0.182,1.087,
-0.027,0.193,1.139,
-0.013,0.213,1.232,
-0.011,0.216,1.307,
0.019,0.213,1.368,
0.001,0.256,1.388,
-0.073,0.247,1.395,
-0.096,0.234,1.323,
-0.147,0.196,1.317,
-0.145,0.165,1.301,
-0.161,0.127,1.210,
-0.196,0.129,1.170,
-0.263,0.103,1.113,
-0.339,0.071,0.963,
-0.400,-0.004,0.857,
-0.433,-0.017,0.832,
-0.403,-0.023,0.787,
-0.397,-0.019,0.835,
-0.362,-0.029,0.787,
-0.361,-0.038,0.749,
-0.361,-0.058,0.738,
-0.348,-0.063,0.729,
-0.314,-0.066,0.703,
-0.278,-0.100,0.659,
-0.284,-0.100,0.690,
-0.267,-0.074,0.713,
-0.384,-0.137,0.761,
-0.235,-0.020,0.811,
-0.192,0.016,0.754,
-0.187,-0.049,0.714,
-0.061,-0.109,0.597,
-0.055,-0.097,0.699,
-0.012,-0.069,0.734,
0.059,-0.056,0.710,
0.164,-0.036,0.659,
0.176,-0.083,0.724,
0.219,-0.051,0.727,
0.213,-0.085,0.688,
0.279,-0.114,0.579,
0.229,-0.098,0.732,
0.268,-0.095,0.833,
0.325,-0.062,0.900,
0.376,-0.013,0.953,
0.470,-0.043,0.925,
0.418,-0.121,0.977,
0.455,-0.077,0.979,
0.360,-0.038,0.979,
0.297,0.012,0.999,
0.271,0.027,0.992,
0.302,0.051,1.061,
0.260,0.095,1.104,
0.183,0.112,1.121,
0.047,0.153,1.174,
0.013,0.092,1.196,
0.003,0.058,1.249,
0.013,0.052,1.367,
0.061,0.048,1.393,
0.063,0.051,1.354,
0.040,0.057,1.276,
0.005,0.065,1.210,
-0.017,0.050,1.162,
0.007,0.020,1.099,
0.061,0.022,1.049,
0.056,0.053,1.003,
0.017,0.092,1.000,
-0.025,0.081,0.977,
0.025,0.084,0.974,
0.092,0.092,0.948,
0.092,0.093,0.904,
0.053,0.054,0.888,
0.071,-0.009,0.881,
0.121,-0.033,0.929,
0.078,0.028,1.004,
-0.004,0.068,1.089,
0.082,-0.104,1.126,
0.137,-0.146,1.459,
0.215,0.059,1.691,
0.262,0.110,1.381,
0.173,0.149,1.426,
0.111,0.104,1.551,
0.139,0.101,1.615,
0.017,0.105,1.484,
-0.178,0.067,1.299,
-0.167,0.106,1.259,
-0.122,-0.034,1.028,
-0.067,-0.065,0.882,
-0.146,-0.142,0.752,
-0.127,-0.200,0.673,
-0.074,-0.205,0.539,
-0.117,-0.245,0.551,
-0.153,-0.233,0.584,
-0.079,-0.220,0.574,
-0.021,-0.218,0.530,
-0.021,-0.199,0.638,
-0.082,-0.138,0.861,
-0.095,-0.177,0.793,
0.013,-0.193,0.680,
0.021,-0.216,0.519,
-0.185,-0.337,0.598,
-0.206,-0.277,0.759,
-0.129,-0.193,0.829,
-0.189,-0.212,0.867,
-0.076,-0.163,0.869,
-0.157,-0.230,0.859,
-0.080,-0.262,0.845,
-0.169,-0.323,0.814,
-0.170,-0.118,0.728,
-0.287,-0.148,0.890,
-0.254,-0.258,0.902,
-0.206,-0.202,0.963,
-0.280,-0.251,0.917,
-0.170,-0.224,0.885,
-0.111,-0.269,0.713,
-0.184,-0.270,0.800,
-0.273,-0.191,0.909,
-0.221,-0.121,1.078,
-0.123,0.033,1.140,
-0.274,-0.026,0.942,
-0.303,-0.025,1.018,
-0.374,-0.048,0.863,
-0.253,-0.102,0.901,
-0.234,-0.147,1.018,
-0.212,-0.167,1.117,
-0.215,-0.191,0.955,
-0.208,-0.243,0.840,
-0.218,-0.232,0.815,
-0.169,-0.190,1.061,
-0.141,-0.127,1.101,
-0.224,-0.101,1.057,
-0.058,-0.088,1.289,
-0.243,0.016,1.428,
-0.366,-0.020,1.083,
-0.258,0.062,1.131,
-0.352,-0.038,1.095,
-0.191,-0.159,0.826,
-0.169,-0.242,0.897,
-0.266,0.144,1.229,
-0.502,0.083,1.101,
-0.453,0.148,1.015,
0.014,-0.127,1.047,
1.636,0.238,-0.480,
-0.307,-0.189,1.196,
0.037,-1.274,0.463,
-0.243,-0.149,0.818,
-0.201,-0.264,0.869,
-0.206,-0.238,0.752,
-0.300,-0.255,0.769,
-0.348,-0.331,0.803,
-0.259,-0.243,0.909,
-0.247,-0.225,1.024,
-0.416,-0.280,1.025,
-0.336,-0.273,0.882,
-0.201,-0.248,1.004,
-0.243,-0.211,1.166,
-0.313,-0.220,1.084,
-0.379,-0.251,0.857,
-0.616,-0.432,0.714,
-0.135,0.112,0.992,
-0.066,0.165,1.037,
-0.132,-0.204,0.401,
-0.032,-0.166,0.812,
-0.128,-0.204,1.106,
-0.492,-0.022,0.778,
-0.160,-0.080,0.922,
0.024,-0.091,0.917,
-0.148,0.000,1.240,
0.014,0.049,1.155,
-0.023,-0.107,0.872,
0.053,-0.164,0.913,
-0.157,-0.229,1.070,
-0.192,-0.192,1.079,
-0.044,-0.060,0.980,
-0.217,-0.158,0.823,
-0.180,-0.187,0.956,
-0.153,-0.143,1.140,
-0.114,-0.099,1.085,
0.003,-0.032,1.042,
-0.062,-0.058,0.953,
-0.042,-0.104,0.7